Customer ID,Category_Footwear,Dominant_Season_Fall,Dominant_Season_Summer,Dominant_Season_Spring,Dominant_Season_Winter,Category_Clothing,Category_Accessories,Age,Customer_Loyalty_Score,Previous_Purchases,Size_encoded,Gender_Female,Category_Outerwear,Discount_Applied_encoded,Interaction_Score
3072,0,0,0,1,0,1,0,0.0961538461538462,0.2008163265306122,0.1020408163265306,0,1,0,0,0.33075
3073,0,0,1,0,0,0,1,0.1538461538461538,0.4473469387755102,0.9183673469387754,0,1,0,0,0.4605000000000001
3074,0,0,0,0,1,1,0,0.7692307692307693,0.4489795918367348,0.1224489795918367,0,1,0,0,0.46925
3075,1,0,0,1,0,0,0,0.1538461538461538,0.5093877551020409,0.673469387755102,0,1,0,0,0.6072500000000001
3076,0,0,0,1,0,1,0,0.6923076923076924,0.2432653061224489,0.4081632653061224,3,1,0,0,0.5705
3077,0,1,0,0,0,0,1,0.9230769230769232,0.4979591836734695,0.2448979591836734,1,1,0,0,0.4055000000000001
3078,0,0,0,1,0,1,0,0.8076923076923078,0.6612244897959185,0.6530612244897959,2,1,0,0,0.3950000000000001
3079,0,1,0,0,0,0,1,0.2692307692307693,0.5877551020408165,0.4693877551020408,1,1,0,0,0.28125
3080,0,1,0,0,0,0,1,0.576923076923077,0.0244897959183673,0.0612244897959183,1,1,0,0,0.46125
3081,0,0,0,0,1,1,0,0.980769230769231,0.4326530612244899,0.0816326530612244,0,1,0,0,0.5304999999999999
3082,1,0,0,1,0,0,0,0.8846153846153847,0.4016326530612245,0.2040816326530612,0,1,0,0,0.762
3083,0,0,0,0,1,1,0,0.730769230769231,0.1551020408163265,0.3877551020408162,1,1,0,0,0.71625
3084,0,0,0,0,1,1,0,0.0769230769230769,0.3004081632653061,0.5510204081632653,2,1,0,0,0.28
3085,0,0,1,0,0,0,1,0.5384615384615385,0.5028571428571429,0.8571428571428571,2,1,0,0,0.2597500000000001
3086,0,0,0,1,0,1,0,0.1153846153846154,0.153469387755102,0.183673469387755,0,1,0,0,0.1964999999999998
3087,0,1,0,0,0,0,1,0.5576923076923077,0.2840816326530612,0.510204081632653,1,1,0,0,0.47875
3088,0,0,0,0,1,1,0,0.8461538461538461,0.3885714285714285,0.5714285714285714,1,1,0,0,0.4080000000000001
3089,0,0,1,0,0,1,0,0.3076923076923077,0.3575510204081632,0.693877551020408,1,1,0,0,0.389
3090,1,1,0,0,0,0,0,0.6153846153846154,0.5795918367346939,0.4489795918367346,0,1,0,0,0.5917499999999999
3091,0,0,0,0,1,1,0,0.2115384615384615,0.1942857142857142,0.2857142857142856,1,1,0,0,0.732
3092,0,0,1,0,0,1,0,0.9615384615384616,0.3673469387755101,0.9183673469387754,0,1,0,0,0.48075
3093,0,0,0,0,1,0,1,0.6538461538461539,0.5061224489795919,0.2653061224489795,0,1,0,0,0.4075
3094,0,1,0,0,0,1,0,0.2115384615384615,0.2106122448979591,0.3265306122448979,0,1,0,0,0.80525
3095,1,1,0,0,0,0,0,0.0769230769230769,0.3853061224489796,0.1632653061224489,1,1,0,0,0.2022499999999999
3096,0,1,0,0,0,0,1,0.8461538461538461,0.3379591836734694,0.2448979591836734,2,1,0,0,0.3757500000000001
3097,0,0,0,0,1,1,0,0.980769230769231,0.3151020408163265,0.3877551020408162,0,1,0,0,0.44125
3098,1,0,1,0,0,0,0,0.576923076923077,0.390204081632653,0.7755102040816325,1,1,0,0,0.3847500000000001
3099,0,0,0,0,1,1,0,0.9230769230769232,0.48,1.0,0,1,0,0,0.389
3100,0,0,0,0,1,1,0,0.4615384615384615,0.5632653061224491,0.4081632653061224,2,1,0,0,0.4044999999999999
3101,0,1,0,0,0,0,1,0.6153846153846154,0.3363265306122449,0.0408163265306122,0,1,0,0,0.63575
3102,0,0,1,0,0,0,1,0.2692307692307693,0.3053061224489796,0.1632653061224489,2,1,0,0,0.2885
3103,0,1,0,0,0,0,0,0.6346153846153847,0.6285714285714287,0.5714285714285714,1,1,1,0,0.74775
3104,0,0,0,0,1,1,0,0.1730769230769231,0.6546938775510205,0.836734693877551,2,1,0,0,0.20375
3105,0,0,0,0,1,1,0,0.4807692307692308,0.566530612244898,0.8163265306122448,2,1,0,0,0.835
3106,0,1,0,0,0,1,0,0.576923076923077,0.2906122448979592,0.3265306122448979,1,1,0,0,0.10475
3107,1,1,0,0,0,0,0,0.8461538461538461,0.1551020408163265,0.3877551020408162,1,1,0,0,0.75475
3108,0,0,0,1,0,1,0,0.903846153846154,0.5387755102040818,0.346938775510204,0,1,0,0,0.6292499999999999
3109,0,1,0,0,0,1,0,0.6153846153846154,0.2089795918367347,0.1224489795918367,1,1,0,0,0.3797500000000001
3110,0,1,0,0,0,0,0,0.8076923076923078,0.6155102040816327,0.9387755102040816,1,1,1,0,0.774
3111,0,1,0,0,0,0,1,0.0192307692307692,0.4081632653061225,0.0204081632653061,0,1,0,0,0.6854999999999999
3112,0,1,0,0,0,0,1,0.0576923076923077,0.2759183673469388,0.4897959183673469,3,1,0,0,0.90075
3113,0,0,0,1,0,1,0,0.0192307692307692,0.2040816326530612,0.510204081632653,2,1,0,0,0.6527499999999999
3114,0,0,0,0,1,1,0,0.5384615384615385,0.3281632653061225,0.0204081632653061,0,1,0,0,0.3017499999999999
3115,0,1,0,0,0,0,1,0.0576923076923077,0.7591836734693879,0.8979591836734693,1,1,0,0,0.751
3116,0,0,1,0,0,0,1,0.1538461538461538,0.4653061224489797,0.1632653061224489,1,1,0,0,0.57175
3117,0,0,0,1,0,0,0,0.6153846153846154,0.32,0.0,0,1,1,0,0.5085000000000002
3118,0,0,0,0,1,1,0,0.4807692307692308,0.4244897959183674,0.0612244897959183,1,1,0,0,0.2525
3119,0,0,0,1,0,1,0,0.826923076923077,0.3248979591836735,0.6122448979591836,0,1,0,0,0.90475
3120,1,1,0,0,0,0,0,0.8653846153846155,0.2432653061224489,0.4081632653061224,3,1,0,0,0.83725
3121,0,0,0,0,1,1,0,0.5384615384615385,0.4930612244897959,0.6326530612244897,1,1,0,0,0.6300000000000001
3122,0,0,0,0,1,1,0,0.8653846153846155,0.4424489795918367,0.3061224489795918,0,1,0,0,0.0955
3123,0,1,0,0,0,1,0,0.0961538461538462,0.5093877551020409,0.673469387755102,1,1,0,0,0.23375
3124,0,1,0,0,0,0,1,0.7500000000000001,0.7183673469387757,0.7959183673469387,3,1,0,0,0.43775
3125,0,0,1,0,0,0,1,0.7500000000000001,0.1044897959183673,0.0612244897959183,1,1,0,0,0.3682500000000001
3126,0,0,0,1,0,0,0,0.2884615384615385,0.0963265306122449,0.0408163265306122,0,1,1,0,0.4425
3127,0,0,0,0,1,0,1,0.7500000000000001,0.6204081632653062,0.5510204081632653,0,1,0,0,0.238
3128,0,0,0,1,0,0,1,0.7115384615384616,0.4228571428571429,0.8571428571428571,1,1,0,0,0.5295000000000001
3129,0,1,0,0,0,0,0,0.903846153846154,0.1551020408163265,0.3877551020408162,2,1,1,0,0.5770000000000002
3130,1,1,0,0,0,0,0,0.8076923076923078,0.3983673469387755,0.7959183673469387,2,1,0,0,0.616
3131,0,0,0,0,1,1,0,0.6538461538461539,0.3493877551020408,0.673469387755102,1,1,0,0,0.5599999999999999
3132,0,1,0,0,0,0,0,0.3076923076923077,0.1616326530612244,0.2040816326530612,1,1,1,0,0.2582499999999999
3133,0,0,0,1,0,1,0,0.2884615384615385,0.2840816326530612,0.510204081632653,1,1,0,0,0.76475
3134,0,0,0,0,1,1,0,0.7692307692307693,0.6285714285714287,0.5714285714285714,1,1,0,0,0.6279999999999999
3135,1,0,0,1,0,0,0,0.326923076923077,0.6955102040816328,0.9387755102040816,0,1,0,0,0.7045000000000001
3136,1,0,1,0,0,0,0,0.9615384615384616,0.623673469387755,0.9591836734693876,0,1,0,0,0.85975
3137,0,1,0,0,0,1,0,0.7692307692307693,0.6285714285714287,0.5714285714285714,1,1,0,0,0.2130000000000001
3138,0,0,0,1,0,0,0,0.3076923076923077,0.2661224489795918,0.2653061224489795,1,1,1,0,0.146
3139,0,0,0,1,0,1,0,0.5576923076923077,0.3983673469387755,0.7959183673469387,0,1,0,0,0.8692499999999999
3140,0,0,0,0,1,0,1,0.326923076923077,0.3444897959183673,0.0612244897959183,1,1,0,0,0.7757500000000002
3141,0,0,0,1,0,0,1,0.3076923076923077,0.6138775510204082,0.7346938775510203,3,1,0,0,0.6779999999999998
3142,0,0,0,0,1,0,1,0.3461538461538461,0.7755102040816328,0.9387755102040816,2,1,0,0,0.7095
3143,1,0,0,1,0,0,0,0.0961538461538462,0.08,0.0,0,1,0,0,0.42375
3144,0,0,0,0,1,1,0,0.9615384615384616,0.2840816326530612,0.510204081632653,1,1,0,0,0.1194999999999999
3145,1,0,0,1,0,0,0,0.0961538461538462,0.1697959183673469,0.2244897959183673,0,1,0,0,0.2155
3146,0,1,0,0,0,0,1,0.7500000000000001,0.3624489795918367,0.3061224489795918,3,1,0,0,0.6217499999999998
3147,0,0,0,0,1,1,0,0.0576923076923077,0.146938775510204,0.3673469387755101,2,1,0,0,0.90825
3148,0,0,0,1,0,1,0,0.5192307692307693,0.483265306122449,0.4081632653061224,1,1,0,0,0.80025
3149,0,0,0,1,0,1,0,0.3653846153846154,0.4342857142857143,0.2857142857142856,0,1,0,0,0.56025
3150,0,1,0,0,0,0,1,0.0,0.0653061224489795,0.1632653061224489,1,1,0,0,0.6629999999999998
3151,0,0,0,1,0,1,0,0.7115384615384616,0.4489795918367348,0.1224489795918367,1,1,0,0,0.04675
3152,0,0,0,0,1,1,0,0.6538461538461539,0.4555102040816327,0.9387755102040816,0,1,0,0,0.3330000000000002
3153,0,1,0,0,0,0,1,0.5961538461538463,0.2906122448979592,0.3265306122448979,1,1,0,0,0.4305000000000001
3154,0,1,0,0,0,1,0,0.730769230769231,0.6073469387755102,0.9183673469387754,0,1,0,0,0.4230000000000001
3155,0,1,0,0,0,0,1,0.1730769230769231,0.3330612244897959,0.6326530612244897,1,1,0,0,0.6632500000000001
3156,0,1,0,0,0,0,1,0.0769230769230769,0.2693877551020408,0.673469387755102,1,1,0,0,0.7665
3157,0,0,0,0,1,1,0,0.0,0.2987755102040816,0.346938775510204,1,1,0,0,0.2805000000000001
3158,0,1,0,0,0,0,1,0.0576923076923077,0.2726530612244898,0.0816326530612244,0,1,0,0,0.2205000000000001
3159,0,0,1,0,0,0,1,0.2307692307692308,0.5110204081632653,0.8775510204081631,1,1,0,0,0.88575
3160,0,1,0,0,0,0,1,0.8461538461538461,0.1044897959183673,0.0612244897959183,0,1,0,0,0.3707499999999999
3161,0,0,1,0,0,0,1,0.1923076923076924,0.5338775510204081,0.7346938775510203,3,1,0,0,0.6152500000000001
3162,0,0,1,0,0,1,0,0.9230769230769232,0.5028571428571429,0.8571428571428571,2,1,0,0,0.6897500000000001
3163,1,0,1,0,0,0,0,0.9230769230769232,0.3004081632653061,0.5510204081632653,0,1,0,0,0.63575
3164,0,0,0,0,1,1,0,0.5961538461538463,0.4457142857142857,0.7142857142857142,3,1,0,0,0.2564999999999998
3165,0,0,1,0,0,1,0,0.4230769230769231,0.1224489795918367,0.3061224489795918,0,1,0,0,0.073
3166,0,1,0,0,0,0,0,0.5961538461538463,0.3820408163265306,0.7551020408163265,1,1,1,0,0.4100000000000001
3167,0,0,0,0,1,1,0,0.0192307692307692,0.5338775510204081,0.7346938775510203,1,1,0,0,0.2809999999999999
3168,0,0,1,0,0,1,0,0.1153846153846154,0.4653061224489797,0.1632653061224489,1,1,0,0,0.3014999999999999
3169,0,1,0,0,0,1,0,0.25,0.3461224489795919,0.2653061224489795,1,1,0,0,0.1269999999999999
3170,0,0,0,0,1,1,0,0.326923076923077,0.3363265306122449,0.0408163265306122,1,1,0,0,0.51025
3171,0,0,0,0,1,0,1,0.903846153846154,0.313469387755102,0.183673469387755,3,1,0,0,0.6107500000000001
3172,0,0,1,0,0,0,1,0.9615384615384616,0.6040816326530614,0.510204081632653,1,1,0,0,0.1905000000000001
3173,0,1,0,0,0,1,0,0.7500000000000001,0.6367346938775511,0.5918367346938774,1,1,0,0,0.4560000000000001
3174,0,1,0,0,0,1,0,0.980769230769231,0.4930612244897959,0.6326530612244897,0,1,0,0,0.7695000000000001
3175,0,0,0,0,1,1,0,0.5192307692307693,0.4375510204081632,0.693877551020408,0,1,0,0,0.484
3176,0,1,0,0,0,1,0,0.326923076923077,0.2840816326530612,0.510204081632653,1,1,0,0,0.3345000000000001
3177,1,1,0,0,0,0,0,0.3461538461538461,0.470204081632653,0.7755102040816325,3,1,0,0,0.6517499999999998
3178,0,1,0,0,0,0,1,0.7115384615384616,0.4048979591836734,0.6122448979591836,0,1,0,0,0.3160000000000001
3179,1,1,0,0,0,0,0,0.9230769230769232,0.2204081632653061,0.5510204081632653,0,1,0,0,0.1084999999999999
3180,0,0,0,1,0,1,0,0.7500000000000001,0.489795918367347,0.2244897959183673,1,1,0,0,0.759
3181,0,1,0,0,0,0,1,0.0,0.6873469387755102,0.9183673469387754,0,1,0,0,0.619
3182,0,1,0,0,0,0,0,0.25,0.2922448979591837,0.5306122448979591,1,1,1,0,0.6482500000000001
3183,0,0,0,0,1,0,1,0.6153846153846154,0.0244897959183673,0.0612244897959183,0,1,0,0,0.5967500000000001
3184,1,0,0,1,0,0,0,0.6153846153846154,0.1861224489795918,0.2653061224489795,1,1,0,0,0.415
3185,0,0,0,1,0,1,0,0.826923076923077,0.316734693877551,0.5918367346938774,0,1,0,0,0.5997500000000001
3186,0,1,0,0,0,1,0,0.6538461538461539,0.0408163265306122,0.1020408163265306,0,1,0,0,0.80725
3187,0,0,1,0,0,0,1,0.3846153846153847,0.3428571428571428,0.8571428571428571,2,1,0,0,0.91775
3188,0,0,0,1,0,1,0,0.9423076923076924,0.5404081632653062,0.5510204081632653,0,1,0,0,0.3910000000000001
3189,0,0,0,1,0,1,0,0.4615384615384615,0.470204081632653,0.7755102040816325,1,1,0,0,0.42625
3190,1,0,0,1,0,0,0,0.1346153846153846,0.6367346938775511,0.5918367346938774,1,1,0,0,0.7272500000000002
3191,0,1,0,0,0,1,0,0.4423076923076924,0.2726530612244898,0.0816326530612244,2,1,0,0,0.4695000000000001
3192,0,0,0,0,1,1,0,0.8461538461538461,0.4146938775510204,0.836734693877551,3,1,0,0,0.796
3193,0,0,0,1,0,1,0,0.0192307692307692,0.3951020408163265,0.3877551020408162,2,1,0,0,0.3500000000000001
3194,0,0,0,1,0,0,1,0.8653846153846155,0.5175510204081633,0.693877551020408,0,1,0,0,0.71625
3195,1,0,0,1,0,0,0,0.4807692307692308,0.4734693877551021,0.183673469387755,0,1,0,0,0.7079999999999999
3196,0,0,0,0,1,0,1,0.9615384615384616,0.3657142857142857,0.7142857142857142,2,1,0,0,0.8145
3197,0,1,0,0,0,0,1,0.1153846153846154,0.403265306122449,0.4081632653061224,0,1,0,0,0.2302499999999998
3198,0,0,0,1,0,1,0,0.1730769230769231,0.3085714285714286,0.5714285714285714,1,1,0,0,0.3872500000000001
3199,0,0,0,1,0,0,1,0.826923076923077,0.6302040816326531,0.7755102040816325,0,1,0,0,0.3614999999999999
3200,0,1,0,0,0,0,1,0.7884615384615384,0.2824489795918367,0.3061224489795918,3,1,0,0,0.551
3201,0,1,0,0,0,1,0,0.9423076923076924,0.4130612244897959,0.6326530612244897,0,1,0,0,0.659
3202,0,0,0,0,1,1,0,0.5384615384615385,0.4293877551020408,0.673469387755102,2,1,0,0,0.1514999999999998
3203,0,0,1,0,0,0,1,0.903846153846154,0.3020408163265306,0.7551020408163265,0,1,0,0,0.6237499999999999
3204,0,0,0,1,0,0,0,0.8653846153846155,0.1061224489795918,0.2653061224489795,0,1,1,0,0.4817499999999999
3205,0,1,0,0,0,0,0,0.7500000000000001,0.5795918367346939,0.4489795918367346,3,1,1,0,0.774
3206,0,0,0,0,1,1,0,0.4230769230769231,0.48,1.0,3,1,0,0,0.5470000000000002
3207,1,0,0,1,0,0,0,0.3461538461538461,0.5518367346938775,0.9795918367346936,1,1,0,0,0.26
3208,0,1,0,0,0,1,0,0.9423076923076924,0.1061224489795918,0.2653061224489795,3,1,0,0,0.08975
3209,0,0,1,0,0,0,1,0.826923076923077,0.6546938775510205,0.836734693877551,0,1,0,0,0.2614999999999999
3210,1,0,1,0,0,0,0,0.8846153846153847,0.310204081632653,0.7755102040816325,0,1,0,0,0.54525
3211,0,1,0,0,0,1,0,0.2307692307692308,0.742857142857143,0.8571428571428571,1,1,0,0,0.2882499999999999
3212,0,0,0,0,1,1,0,0.6730769230769232,0.2497959183673469,0.2244897959183673,0,1,0,0,0.84075
3213,1,0,0,1,0,0,0,0.1730769230769231,0.483265306122449,0.4081632653061224,1,1,0,0,0.3155
3214,0,0,0,0,1,0,1,0.1730769230769231,0.4212244897959183,0.6530612244897959,1,1,0,0,0.359
3215,0,1,0,0,0,1,0,0.6730769230769232,0.0408163265306122,0.1020408163265306,1,1,0,0,0.3855000000000002
3216,0,0,0,1,0,0,0,0.3076923076923077,0.153469387755102,0.183673469387755,1,1,1,0,0.3185
3217,0,0,0,0,1,1,0,0.4038461538461538,0.4587755102040817,0.346938775510204,2,1,0,0,0.49575
3218,0,0,0,0,1,0,1,0.5000000000000001,0.6873469387755102,0.9183673469387754,1,1,0,0,0.3945000000000001
3219,0,1,0,0,0,1,0,0.3653846153846154,0.5518367346938775,0.9795918367346936,1,1,0,0,0.4445
3220,0,0,0,1,0,0,0,0.7500000000000001,0.6302040816326531,0.7755102040816325,0,1,1,0,0.355
3221,0,1,0,0,0,0,1,0.3846153846153847,0.2824489795918367,0.3061224489795918,1,1,0,0,0.4817499999999999
3222,0,0,0,0,1,1,0,0.0576923076923077,0.2204081632653061,0.5510204081632653,1,1,0,0,0.4060000000000001
3223,0,0,0,0,1,0,1,0.5192307692307693,0.2514285714285714,0.4285714285714285,2,1,0,0,0.8279999999999998
3224,0,0,0,0,1,1,0,0.9615384615384616,0.6857142857142858,0.7142857142857142,2,1,0,0,0.56075
3225,0,0,0,0,1,1,0,0.3653846153846154,0.2987755102040816,0.346938775510204,0,1,0,0,0.2809999999999999
3226,0,0,0,1,0,1,0,0.6730769230769232,0.5648979591836735,0.6122448979591836,1,1,0,0,0.4325
3227,1,0,0,1,0,0,0,0.7500000000000001,0.5420408163265307,0.7551020408163265,3,1,0,0,0.41525
3228,0,0,1,0,0,0,1,0.1923076923076924,0.4146938775510204,0.836734693877551,3,1,0,0,0.23975
3229,0,0,1,0,0,0,1,0.3653846153846154,0.2122448979591836,0.5306122448979591,1,1,0,0,0.8692499999999999
3230,0,0,0,0,1,1,0,0.6923076923076924,0.3477551020408164,0.4693877551020408,1,1,0,0,0.2322499999999999
3231,1,0,0,1,0,0,0,0.5961538461538463,0.3020408163265306,0.7551020408163265,1,1,0,0,0.10875
3232,1,0,1,0,0,0,0,0.8461538461538461,0.0653061224489795,0.1632653061224489,1,1,0,0,0.8207500000000001
3233,0,0,0,0,1,1,0,0.5192307692307693,0.3069387755102041,0.3673469387755101,1,1,0,0,0.4725
3234,0,1,0,0,0,0,1,0.5192307692307693,0.4816326530612246,0.2040816326530612,1,1,0,0,0.5665
3235,0,0,1,0,0,0,1,0.5961538461538463,0.2024489795918367,0.3061224489795918,1,1,0,0,0.285
3236,0,1,0,0,0,0,1,0.1730769230769231,0.2987755102040816,0.346938775510204,1,1,0,0,0.6000000000000001
3237,0,1,0,0,0,0,1,0.8653846153846155,0.2171428571428571,0.1428571428571428,0,1,0,0,0.688
3238,0,0,0,0,1,1,0,0.826923076923077,0.3444897959183673,0.0612244897959183,1,1,0,0,0.2227499999999998
3239,1,0,0,1,0,0,0,0.1346153846153846,0.3738775510204081,0.7346938775510203,3,1,0,0,0.492
3240,0,0,0,0,1,0,1,0.2884615384615385,0.396734693877551,0.5918367346938774,1,1,0,0,0.1009999999999999
3241,1,1,0,0,0,0,0,0.730769230769231,0.4538775510204081,0.7346938775510203,1,1,0,0,0.4277499999999999
3242,0,1,0,0,0,0,1,0.6153846153846154,0.316734693877551,0.5918367346938774,1,1,0,0,0.6745000000000001
3243,0,1,0,0,0,1,0,0.5192307692307693,0.4506122448979592,0.3265306122448979,2,1,0,0,0.2864999999999998
3244,0,0,0,0,1,1,0,0.5192307692307693,0.1616326530612244,0.2040816326530612,0,1,0,0,0.99625
3245,0,0,0,1,0,1,0,0.903846153846154,0.3346938775510204,0.836734693877551,1,1,0,0,0.84475
3246,0,0,0,0,1,1,0,0.8653846153846155,0.4751020408163265,0.3877551020408162,1,1,0,0,0.4060000000000001
3247,1,0,0,1,0,0,0,1.0,0.4538775510204081,0.7346938775510203,1,1,0,0,0.4044999999999999
3248,0,0,0,1,0,0,1,0.6730769230769232,0.3297959183673469,0.2244897959183673,1,1,0,0,0.6022500000000002
3249,0,0,0,0,1,1,0,0.0769230769230769,0.4065306122448979,0.8163265306122448,2,1,0,0,0.6972500000000001
3250,0,0,1,0,0,0,1,0.1538461538461538,0.3330612244897959,0.6326530612244897,1,1,0,0,0.4882500000000001
3251,0,0,0,1,0,0,0,0.0961538461538462,0.4342857142857143,0.2857142857142856,1,1,1,0,0.3744999999999999
3252,0,0,0,1,0,0,0,0.1346153846153846,0.390204081632653,0.7755102040816325,1,1,1,0,0.3360000000000001
3253,1,1,0,0,0,0,0,0.980769230769231,0.623673469387755,0.9591836734693876,0,1,0,0,0.05975
3254,0,0,1,0,0,0,1,0.3461538461538461,0.2971428571428571,0.1428571428571428,1,1,0,0,0.3460000000000001
3255,0,0,0,1,0,1,0,0.0576923076923077,0.1616326530612244,0.2040816326530612,2,1,0,0,0.71325
3256,0,0,0,1,0,1,0,0.7500000000000001,0.4457142857142857,0.7142857142857142,1,1,0,0,0.1589999999999998
3257,0,0,0,0,1,0,1,0.8076923076923078,0.48,1.0,0,1,0,0,0.6385
3258,0,0,0,0,1,1,0,0.5000000000000001,0.390204081632653,0.7755102040816325,1,1,0,0,0.5165
3259,1,0,1,0,0,0,0,0.25,0.4816326530612246,0.2040816326530612,1,1,0,0,0.62025
3260,0,1,0,0,0,0,1,0.7500000000000001,0.1126530612244897,0.0816326530612244,3,1,0,0,0.6172500000000001
3261,0,0,1,0,0,0,1,0.4038461538461538,0.0489795918367346,0.1224489795918367,1,1,0,0,0.6199999999999999
3262,0,1,0,0,0,0,1,0.576923076923077,0.7200000000000001,1.0,0,1,0,0,0.372
3263,0,0,0,0,1,1,0,0.4615384615384615,0.2432653061224489,0.4081632653061224,1,1,0,0,0.1122499999999999
3264,0,0,0,1,0,1,0,0.730769230769231,0.4848979591836735,0.6122448979591836,2,1,0,0,0.7120000000000002
3265,0,0,0,0,1,1,0,0.1923076923076924,0.7102040816326531,0.7755102040816325,2,1,0,0,0.5325
3266,0,0,0,0,1,0,1,0.4230769230769231,0.4604081632653061,0.5510204081632653,1,1,0,0,0.4960000000000001
3267,0,0,0,1,0,0,0,0.5961538461538463,0.5812244897959185,0.6530612244897959,2,1,1,0,0.6785000000000001
3268,0,0,0,0,1,1,0,0.3653846153846154,0.4146938775510204,0.836734693877551,0,1,0,0,0.23375
3269,0,0,1,0,0,1,0,0.0769230769230769,0.1126530612244897,0.0816326530612244,1,1,0,0,0.3727499999999998
3270,0,0,0,1,0,1,0,0.1730769230769231,0.3559183673469388,0.4897959183673469,1,1,0,0,0.8220000000000001
3271,0,1,0,0,0,1,0,0.7884615384615384,0.383673469387755,0.9591836734693876,1,1,0,0,0.63475
3272,0,1,0,0,0,1,0,0.326923076923077,0.556734693877551,0.5918367346938774,3,1,0,0,0.6632500000000001
3273,1,0,1,0,0,0,0,0.7692307692307693,0.3493877551020408,0.673469387755102,1,1,0,0,0.4642500000000001
3274,0,1,0,0,0,0,1,0.7692307692307693,0.3493877551020408,0.673469387755102,2,1,0,0,0.12175
3275,0,0,0,1,0,1,0,0.5384615384615385,0.3461224489795919,0.2653061224489795,1,1,0,0,0.392
3276,0,0,0,0,1,1,0,0.4807692307692308,0.3281632653061225,0.0204081632653061,3,1,0,0,0.283
3277,0,0,1,0,0,0,1,0.4038461538461538,0.4065306122448979,0.8163265306122448,1,1,0,0,0.71625
3278,0,1,0,0,0,1,0,0.7884615384615384,0.1763265306122449,0.0408163265306122,1,1,0,0,0.9195
3279,0,0,1,0,0,1,0,0.7884615384615384,0.4587755102040817,0.346938775510204,1,1,0,0,0.4115
3280,0,1,0,0,0,0,1,0.7884615384615384,0.24,0.0,2,1,0,0,0.2525
3281,0,1,0,0,0,0,1,0.5192307692307693,0.1926530612244898,0.0816326530612244,0,1,0,0,0.19475
3282,0,0,0,0,1,1,0,0.1730769230769231,0.3265306122448979,0.8163265306122448,0,1,0,0,0.3517500000000001
3283,0,0,0,0,1,1,0,0.1153846153846154,0.1926530612244898,0.0816326530612244,1,1,0,0,0.9215
3284,0,1,0,0,0,0,0,0.5576923076923077,0.153469387755102,0.183673469387755,0,1,1,0,0.1269999999999999
3285,0,0,1,0,0,0,1,1.0,0.1551020408163265,0.3877551020408162,0,1,0,0,0.78125
3286,0,1,0,0,0,0,1,0.7692307692307693,0.4016326530612245,0.2040816326530612,3,1,0,0,0.6292499999999999
3287,0,1,0,0,0,0,0,0.5192307692307693,0.2644897959183673,0.0612244897959183,0,1,1,0,0.87625
3288,0,1,0,0,0,1,0,0.1153846153846154,0.6220408163265307,0.7551020408163265,0,1,0,0,0.66525
3289,0,1,0,0,0,0,1,0.9423076923076924,0.5469387755102042,0.3673469387755101,3,1,0,0,0.8257500000000001
3290,0,0,1,0,0,0,1,0.25,0.2024489795918367,0.3061224489795918,1,1,0,0,0.5325
3291,0,0,0,1,0,0,0,0.6538461538461539,0.1681632653061224,0.0204081632653061,0,1,1,0,0.4005000000000002
3292,0,1,0,0,0,0,1,0.2115384615384615,0.2416326530612245,0.2040816326530612,0,1,0,0,0.14425
3293,0,1,0,0,0,0,1,0.8461538461538461,0.3787755102040816,0.346938775510204,0,1,0,0,0.68325
3294,0,0,0,1,0,0,0,0.0192307692307692,0.6155102040816327,0.9387755102040816,1,1,1,0,0.54625
3295,0,0,0,1,0,1,0,0.8461538461538461,0.5142857142857143,0.2857142857142856,2,1,0,0,0.71
3296,0,0,0,1,0,1,0,1.0,0.4342857142857143,0.2857142857142856,2,1,0,0,0.1364999999999998
3297,0,0,0,1,0,1,0,0.0384615384615384,0.4555102040816327,0.9387755102040816,1,1,0,0,0.48725
3298,0,1,0,0,0,0,1,0.9423076923076924,0.5355102040816326,0.9387755102040816,1,1,0,0,0.6804999999999999
3299,0,1,0,0,0,0,0,0.903846153846154,0.1208163265306122,0.1020408163265306,1,1,1,0,0.47875
3300,0,0,0,1,0,1,0,0.5192307692307693,0.2987755102040816,0.346938775510204,0,1,0,0,0.465
3301,0,1,0,0,0,0,1,0.1538461538461538,0.7183673469387757,0.7959183673469387,1,1,0,0,0.645
3302,0,0,0,0,1,1,0,0.3461538461538461,0.4848979591836735,0.6122448979591836,3,1,0,0,0.1425
3303,0,0,0,1,0,1,0,0.3461538461538461,0.6448979591836735,0.6122448979591836,3,1,0,0,0.7085000000000001
3304,0,1,0,0,0,0,1,0.0384615384615384,0.2644897959183673,0.0612244897959183,2,1,0,0,0.402
3305,0,1,0,0,0,0,1,0.2307692307692308,0.3657142857142857,0.7142857142857142,3,1,0,0,0.8652500000000001
3306,0,0,0,0,1,1,0,0.3076923076923077,0.6448979591836735,0.6122448979591836,0,1,0,0,0.75075
3307,0,1,0,0,0,0,0,0.8653846153846155,0.2808163265306123,0.1020408163265306,0,1,1,0,0.37925
3308,0,0,1,0,0,0,1,0.0,0.16,0.0,2,1,0,0,0.48
3309,0,1,0,0,0,1,0,0.7115384615384616,0.3885714285714285,0.5714285714285714,1,1,0,0,0.2155
3310,0,1,0,0,0,0,1,0.576923076923077,0.3069387755102041,0.3673469387755101,1,1,0,0,0.2692500000000001
